100
0.7761831808484138 0.603477385070405 0.447500998082086 0.9413633060385308 0.6481731121109096 0.9948093187162633 0.11919285121825773 0.29885417448389506 0.4704294846209519 0.2713290997210661 0.5307880115088562 0.7957631701101254 0.25446484465355734 0.21974495054378995 0.16366781698356336 0.9778658506627232 0.4537103170659802 0.737436371446905 0.48480045511095027 0.8762789725913344 0.6366854517971378 0.126331667290707 0.2699406196166755 0.4114907831569635 0.6214137896399463 0.8544512069654906 0.7674336331134284 0.8336811983651675 0.5547180351678425 0.7808575949210536 0.4148535435993188 0.17533740310273327 0.6910903093628267 0.721135753750644 0.19542549322751257 0.9200772891907657 0.48735600724548267 0.20138035132131793 0.4245962490224531 0.3126718935999284 0.1563615975820266 0.5931284997125048 0.4073722535132416 0.3373365309174019 0.5657348111226996 0.1707004512008483 0.32704448649732676 0.654244734727631 0.015888597373158175 0.1528516337854079 0.3890887880872934 0.6540708358044067 0.040719125533130174 0.8620674586244637 0.18909342878678692 0.7352205241869273 0.05382439510991366 0.9194716569913766 0.4448411111297498 0.09696344485236352 0.1440274731064186 0.6437657922656587 0.02195085305195088 0.5520493662845349 0.7263392084453832 0.04035001468548849 0.5067907432311666 0.9826241767445619 0.968836643080297 0.3209987229133483 0.34731473236064303 0.31226536734328736 0.10121090470010663 0.00750406369670209 0.6481348120449898 0.03451902675951346 0.2505872568270088 0.3961664487061739 0.8440528741429325 0.2573572643183947 0.9194152650006444 0.8621939987770064 0.7213889397095491 0.8903813402837097 0.4589852272300351 0.8024287934714468 0.29801797475714253 0.6198253799725983 0.9336619197722933 0.31221506146802636 0.2162751486684461 0.33909335237113436 0.4781347270910542 0.032670607986503786 0.9567370651030473 0.34367979203270216 0.013494942101351493 0.29045208936578304 0.06939516711210425 0.9588617136175519
27 33 33 42 44 10 10 27 31 29 30 35 15 29 20 21 18 45 35 24 18 16 13 15 20 5 10 38 12 47 48 48 15 36 37 36 15 49 21 32 23 7 45 17 36 45 5 19 40 22 21 43 9 16 15 29 43 15 7 13 12 24 20 47 10 24 15 39 49 14 29 26 41 24 39 25 40 19 9 16 32 11 24 26 38 42 39 48 29 14 40 8 17 42 20 14 34 47 27 5
0 9 5 2 2 6 8 2 5 7 9 6 3 6 3 7 2 5 3 2 5 4 7 8 2 6 3 5 9 2 5 6 9 6 4 3 4 9 6 7 8 8 5 1 5 2 5 4 6 7 2 5 8 1 8 9 9 6 5 7 9 7 8 6 4 8 2 2 6 1 8 1 3 5 1 2 3 8 3 1 6 3 8 9 1 6 6 1 3 3 6 1 6 5 8 3 6 4 7 8
9 0 2 7 4 5 2 5 8 1 7 6 8 9 4 9 3 5 7 4 7 3 3 8 1 1 6 4 7 6 9 4 5 6 4 2 2 6 1 6 1 1 2 1 3 7 8 7 7 4 8 1 6 3 9 9 7 1 2 5 4 4 1 5 4 7 1 1 2 7 9 9 4 8 4 3 7 4 4 9 2 8 3 5 8 7 3 9 9 3 8 3 9 1 4 1 9 8 1 6
5 2 0 9 1 2 2 2 1 5 2 3 9 1 3 3 1 9 3 8 9 9 5 6 5 6 8 6 4 7 1 5 2 3 4 3 1 1 5 6 2 9 3 8 5 3 9 7 3 9 9 7 3 7 2 3 9 1 2 4 9 1 4 4 6 9 5 2 8 1 8 5 8 9 8 4 2 1 5 3 4 4 7 6 1 6 4 7 3 5 1 7 5 9 9 3 5 2 4 8
2 7 9 0 5 3 7 9 8 9 3 9 9 1 6 2 8 2 1 3 9 7 1 2 6 1 8 2 8 9 3 4 6 1 8 3 3 1 8 9 2 1 3 4 3 6 3 9 2 8 9 1 8 8 3 1 9 8 8 3 8 5 2 8 8 8 3 5 8 6 8 4 6 7 4 5 3 5 7 5 9 9 4 8 5 7 3 9 5 6 2 8 5 6 4 3 3 5 9 2
2 4 1 5 0 7 1 1 2 6 1 5 1 6 8 9 2 9 8 4 2 6 1 2 1 1 5 9 6 7 4 8 8 8 2 9 7 6 2 3 1 2 2 4 4 8 3 1 2 7 1 2 2 9 6 4 6 8 9 9 3 6 6 4 7 7 8 9 1 8 6 9 4 7 3 2 9 2 7 5 9 7 6 1 9 4 7 4 5 6 8 2 5 2 1 2 3 2 7 6
6 5 2 3 7 0 9 3 5 9 1 7 9 2 6 1 7 1 3 9 3 8 4 2 2 3 6 6 7 7 1 8 2 5 9 1 5 1 3 3 1 8 1 2 2 1 4 4 2 7 2 1 7 1 4 3 2 1 3 9 4 4 1 7 7 9 5 1 7 2 4 6 7 8 2 6 7 6 3 7 6 6 1 8 1 8 6 6 1 9 1 6 5 1 5 5 8 6 3 6
8 2 2 7 1 9 0 8 3 6 4 9 4 3 6 8 9 8 4 1 4 6 3 4 9 3 7 8 2 1 7 8 8 9 8 3 8 5 3 5 8 4 7 4 5 8 9 4 5 9 8 1 3 1 4 8 7 4 2 8 3 7 3 1 4 2 9 1 3 9 8 1 1 1 2 6 7 7 4 1 9 4 9 4 5 7 7 4 1 4 4 2 1 1 7 7 2 6 2 5
2 5 2 9 1 3 8 0 1 1 1 9 5 2 5 3 1 5 6 4 5 9 8 1 8 5 9 2 6 2 3 1 6 9 3 9 2 1 1 1 6 3 5 4 6 4 3 8 7 2 2 9 3 3 6 6 7 9 6 9 9 5 6 8 5 7 2 6 1 5 3 7 7 9 8 2 2 2 9 6 8 5 5 8 3 1 7 2 5 7 2 1 1 5 6 8 6 6 6 7
5 8 1 8 2 5 3 1 0 4 3 3 7 5 6 1 3 7 6 5 2 1 9 8 4 5 7 6 1 7 4 9 9 4 9 5 7 8 7 3 3 7 6 4 3 4 8 7 8 7 7 9 5 1 3 5 1 6 1 4 4 6 1 1 8 8 6 9 3 4 8 6 5 4 3 5 2 9 8 8 4 5 3 4 7 2 1 9 2 8 8 6 6 4 5 9 4 3 7 3
7 1 5 9 6 9 6 1 4 0 5 1 6 4 4 9 4 7 1 8 9 5 8 1 4 3 8 8 2 7 7 8 2 9 3 4 6 2 6 6 6 9 5 1 9 3 3 1 1 3 2 2 4 9 9 9 9 6 8 9 3 4 7 8 3 8 6 8 7 2 9 1 1 2 2 9 1 8 7 7 7 6 6 2 3 6 6 9 2 4 1 5 7 5 4 5 1 1 7 7
9 7 2 3 1 1 4 1 3 5 0 5 5 9 4 5 4 4 9 9 1 4 4 9 8 4 6 9 1 8 3 6 8 5 7 8 4 4 2 2 5 5 6 4 8 3 7 1 8 8 5 5 6 1 3 2 5 8 4 7 2 7 8 8 2 6 4 1 3 6 3 3 4 3 2 5 7 1 2 8 8 6 6 4 9 6 6 7 9 9 9 8 9 8 7 2 5 2 6 9
6 6 3 9 5 7 9 9 3 1 5 0 1 9 2 8 5 8 2 9 5 1 3 5 5 4 1 3 1 9 6 4 6 3 2 4 7 4 2 2 7 2 6 2 3 2 7 5 9 5 6 1 9 7 3 6 4 4 6 3 2 5 6 6 2 5 3 8 4 9 9 3 5 7 4 4 7 8 7 5 7 4 1 7 7 3 6 4 2 1 3 6 6 4 5 4 8 1 2 9
3 8 9 9 1 9 4 5 7 6 5 1 0 5 3 4 1 7 1 4 8 5 4 5 3 3 4 4 1 6 9 4 4 6 5 7 4 2 6 1 3 2 5 5 2 6 6 3 2 3 3 7 9 2 9 6 9 8 5 6 3 7 3 8 6 9 6 6 6 7 5 6 5 6 9 5 6 6 7 1 8 2 7 8 9 8 9 2 8 2 6 7 1 5 6 7 1 2 5 5
6 9 1 1 6 2 3 2 5 4 9 9 5 0 6 7 8 3 5 7 3 1 3 7 6 1 1 6 2 7 3 1 1 1 3 8 2 8 9 9 1 4 5 2 1 1 2 4 2 9 4 6 1 8 3 8 9 6 8 5 5 2 9 2 8 3 4 1 7 3 5 6 6 7 3 6 2 3 5 8 3 3 7 6 3 9 6 7 9 6 1 6 2 5 3 3 2 8 3 7
3 4 3 6 8 6 6 5 6 4 4 2 3 6 0 8 6 7 6 7 6 9 5 9 1 3 8 8 8 1 6 8 2 1 6 4 8 1 5 8 3 6 6 6 4 7 5 1 2 6 9 4 8 1 9 1 1 9 4 1 2 9 3 9 7 9 2 9 2 9 9 6 9 3 6 2 1 9 8 5 4 3 9 2 1 8 8 8 2 8 7 9 6 9 4 8 6 2 3 2
7 9 3 2 9 1 8 3 1 9 5 8 4 7 8 0 6 3 4 5 4 5 2 1 4 3 2 6 3 2 8 2 1 8 3 1 5 1 6 4 9 6 5 6 2 2 2 5 3 8 6 7 8 9 9 1 8 7 1 6 8 7 2 3 8 9 8 6 5 2 8 1 6 5 2 5 4 5 5 9 1 5 7 7 6 5 1 7 6 7 2 1 2 1 5 1 2 4 7 5
2 3 1 8 2 7 9 1 3 4 4 5 1 8 6 6 0 9 1 3 8 5 9 5 7 2 4 5 7 1 4 6 5 2 4 1 5 3 2 8 6 6 1 2 7 3 5 4 9 2 6 4 8 9 1 2 1 5 7 6 8 3 2 1 6 6 9 8 1 7 1 3 5 7 8 4 1 7 4 3 5 8 7 2 4 2 2 8 2 6 4 1 7 8 8 9 2 7 7 6
5 5 9 2 9 1 8 5 7 7 4 8 7 3 7 3 9 0 1 7 9 9 3 3 3 1 3 2 1 8 5 5 8 9 1 7 1 6 8 4 7 8 4 2 7 3 8 1 1 2 6 5 9 7 7 8 3 1 8 1 6 5 6 5 5 8 3 9 5 3 3 7 6 9 7 7 7 9 4 7 9 7 1 2 2 4 9 8 9 1 8 2 7 7 1 3 8 9 8 2
3 7 3 1 8 3 4 6 6 1 9 2 1 5 6 4 1 1 0 2 9 3 6 1 9 6 2 6 1 9 1 1 3 6 1 7 7 2 8 5 2 1 6 8 4 6 6 3 4 5 8 9 2 1 7 5 1 6 9 2 1 8 6 6 6 3 6 4 3 4 9 8 7 2 3 9 2 8 5 3 1 2 3 8 2 2 4 6 2 4 1 4 1 4 2 5 6 3 8 2
2 4 8 3 4 9 1 4 5 8 9 9 4 7 7 5 3 7 2 0 8 4 3 5 6 9 9 4 6 3 1 3 1 4 2 2 8 5 9 9 5 6 8 7 2 7 4 4 4 5 6 1 3 4 6 3 8 5 4 9 2 9 3 3 1 9 4 9 8 1 9 1 4 3 1 3 1 9 9 9 7 3 2 4 2 9 3 9 7 6 2 1 8 9 1 2 2 3 7 5
5 7 9 9 2 3 4 5 2 9 1 5 8 3 6 4 8 9 9 8 0 8 4 5 4 1 2 5 7 7 6 2 1 1 1 7 5 4 3 8 6 4 9 7 2 5 3 9 2 8 1 8 3 7 4 8 5 6 8 1 2 7 5 2 6 8 6 7 2 8 4 9 5 1 6 2 2 6 5 1 4 8 3 7 5 4 8 5 3 8 8 9 8 9 4 8 2 1 5 7
4 3 9 7 6 8 6 9 1 5 4 1 5 1 9 5 5 9 3 4 8 0 5 1 5 7 5 4 1 3 9 4 8 4 8 2 9 9 3 4 4 6 6 1 4 5 6 1 8 6 1 9 4 2 3 7 1 9 9 9 6 4 3 8 5 1 7 5 3 6 2 5 9 3 9 2 6 4 1 7 3 6 3 5 9 5 8 6 8 7 7 1 6 6 3 2 1 3 5 3
7 3 5 1 1 4 3 8 9 8 4 3 4 3 5 2 9 3 6 3 4 5 0 9 2 6 2 8 7 9 1 2 7 5 8 1 2 9 5 3 4 3 8 3 4 6 5 4 9 6 6 7 2 9 8 1 6 5 1 1 9 8 4 1 4 7 8 4 5 3 9 2 1 4 6 8 5 6 9 9 4 3 7 9 9 4 8 2 9 2 2 6 6 7 1 7 4 6 6 1
8 8 6 2 2 2 4 1 8 1 9 5 5 7 9 1 5 3 1 5 5 1 9 0 8 2 2 1 5 8 1 6 1 7 7 7 1 4 6 6 7 7 3 9 9 6 1 4 9 4 5 9 1 7 1 9 7 3 1 4 7 7 8 9 3 6 1 3 9 1 4 2 6 9 9 1 1 7 5 5 2 9 7 5 4 7 4 1 3 2 8 2 3 1 5 7 6 3 9 3
2 1 5 6 1 2 9 8 4 4 8 5 3 6 1 4 7 3 9 6 4 5 2 8 0 2 3 3 9 2 8 2 5 7 6 9 3 3 7 1 6 6 5 5 1 4 4 8 3 5 9 7 2 7 7 8 4 9 9 8 3 4 4 3 1 9 1 9 4 4 8 1 8 5 1 3 2 7 6 8 1 5 4 4 5 6 4 9 8 1 9 5 5 5 1 9 3 2 5 6
6 1 6 1 1 3 3 5 5 3 4 4 3 1 3 3 2 1 6 9 1 7 6 2 2 0 9 9 9 8 9 7 5 5 8 5 9 8 4 6 1 5 8 9 7 1 3 6 4 3 7 5 2 3 7 6 4 2 2 1 8 4 9 1 1 9 8 7 8 3 7 3 2 8 4 4 9 3 4 8 6 9 4 1 4 2 7 6 8 6 9 4 5 6 9 3 8 9 1 5
3 6 8 8 5 6 7 9 7 8 6 1 4 1 8 2 4 3 2 9 2 5 2 2 3 9 0 1 9 3 5 1 3 5 3 6 4 2 8 2 6 1 9 2 6 6 5 2 6 1 1 9 6 5 4 6 3 2 9 7 5 7 2 4 2 2 3 1 9 2 8 5 9 8 9 1 1 9 6 2 2 8 1 8 1 3 1 3 2 7 2 1 7 1 8 9 1 8 8 8
5 4 6 2 9 6 8 2 6 8 9 3 4 6 8 6 5 2 6 4 5 4 8 1 3 9 1 0 7 8 3 2 7 4 4 7 9 7 1 7 1 4 1 9 3 9 2 7 3 6 2 7 2 8 2 3 7 8 4 6 7 4 4 3 5 3 2 6 7 1 5 2 4 9 2 4 3 2 9 3 8 1 2 8 2 1 5 5 3 6 5 8 8 9 6 9 7 2 7 7
9 7 4 8 6 7 2 6 1 2 1 1 1 2 8 3 7 1 1 6 7 1 7 5 9 9 9 7 0 6 4 3 3 2 4 6 3 3 7 7 8 1 1 7 5 5 8 9 4 7 7 1 6 6 7 7 4 1 9 8 8 8 7 9 4 2 6 7 3 4 8 1 8 5 5 4 7 4 2 2 5 1 5 6 3 7 7 4 6 1 3 9 7 6 6 2 2 8 8 4
2 6 7 9 7 7 1 2 7 7 8 9 6 7 1 2 1 8 9 3 7 3 9 8 2 8 3 8 6 0 5 9 5 5 1 6 6 6 5 5 6 9 3 6 4 6 8 8 8 1 4 1 7 6 1 3 6 8 2 4 2 2 4 8 5 3 7 5 6 8 1 3 8 2 7 4 5 7 5 1 6 9 5 5 2 7 3 2 4 5 8 1 7 1 8 6 6 8 6 7
5 9 1 3 4 1 7 3 4 7 3 6 9 3 6 8 4 5 1 1 6 9 1 1 8 9 5 3 4 5 0 1 4 7 8 2 8 2 3 7 6 8 8 2 9 7 6 3 1 1 9 4 8 1 3 6 4 1 7 9 3 2 1 5 6 5 6 2 1 8 7 3 6 2 2 5 9 3 7 5 6 6 9 1 5 4 6 1 4 4 1 4 4 6 1 2 4 2 1 6
6 4 5 4 8 8 8 1 9 8 6 4 4 1 8 2 6 5 1 3 2 4 2 6 2 7 1 2 3 9 1 0 8 5 1 3 6 8 2 8 8 5 2 7 9 4 5 3 9 9 3 4 6 8 7 8 8 3 9 4 7 6 5 9 8 8 1 7 3 4 3 8 2 7 1 1 8 6 5 2 6 1 6 8 2 7 1 8 2 9 4 4 3 5 7 7 6 3 1 4
9 5 2 6 8 2 8 6 9 2 8 6 4 1 2 1 5 8 3 1 1 8 7 1 5 5 3 7 3 5 4 8 0 6 7 9 1 2 9 1 5 7 4 5 6 5 6 1 9 3 3 2 2 4 7 5 3 4 4 4 2 6 4 6 3 2 5 6 5 9 5 7 3 3 7 9 1 5 8 1 6 7 9 4 9 6 2 2 8 7 1 2 7 1 1 4 1 7 7 3
6 6 3 1 8 5 9 9 4 9 5 3 6 1 1 8 2 9 6 4 1 4 5 7 7 5 5 4 2 5 7 5 6 0 9 6 9 2 7 8 8 6 6 8 9 4 7 8 4 5 3 4 4 3 4 3 3 5 4 8 3 5 6 8 5 5 8 5 4 4 4 8 5 6 4 8 9 8 8 4 8 6 4 5 1 5 6 1 7 8 1 8 9 1 3 3 2 8 5 8
4 4 4 8 2 9 8 3 9 3 7 2 5 3 6 3 4 1 1 2 1 8 8 7 6 8 3 4 4 1 8 1 7 9 0 6 1 7 1 2 9 6 8 9 1 4 8 4 5 1 4 3 7 4 2 3 7 7 7 9 9 6 9 2 9 5 7 1 9 2 1 5 6 6 1 5 8 2 1 6 4 6 7 7 6 8 3 7 6 8 1 6 6 9 5 6 3 3 4 5
3 2 3 3 9 1 3 9 5 4 8 4 7 8 4 1 1 7 7 2 7 2 1 7 9 5 6 7 6 6 2 3 9 6 6 0 9 3 3 6 1 6 9 1 5 6 8 3 2 9 8 2 3 4 2 7 6 7 7 9 2 2 5 3 8 1 4 6 1 4 5 6 5 1 9 5 1 5 8 8 8 6 7 1 1 8 2 6 4 1 2 8 9 3 6 8 8 6 9 6
4 2 1 3 7 5 8 2 7 6 4 7 4 2 8 5 5 1 7 8 5 9 2 1 3 9 4 9 3 6 8 6 1 9 1 9 0 1 4 4 5 3 9 1 4 8 1 5 5 7 8 9 2 2 7 6 8 7 9 6 7 4 8 9 1 2 1 7 2 1 9 4 2 4 5 1 2 2 3 7 4 6 9 6 8 5 8 1 4 2 5 6 9 5 6 7 9 4 1 8
9 6 1 1 6 1 5 1 8 2 4 4 2 8 1 1 3 6 2 5 4 9 9 4 3 8 2 7 3 6 2 8 2 2 7 3 1 0 1 7 6 2 4 9 5 3 6 6 2 7 3 8 4 6 1 9 4 2 8 7 8 9 6 3 3 9 8 3 8 2 4 6 9 3 1 3 1 2 7 2 7 9 2 6 8 9 3 3 8 5 6 8 3 4 5 9 8 2 4 4
