100
0.950698832985633 0.1871545302342872 0.8232090137191316 0.3384567392709572 0.5194648575984604 0.899355185989576 0.6658340620175999 0.6848104740889441 0.0017046623288312635 0.7263235681217696 0.10885734154055582 0.7671730211829716 0.9244485632496474 0.9445680715843767 0.8902846453826238 0.7265202576986547 0.6031454225982109 0.8151792637232587 0.08228478989420163 0.8302278718620614 0.2389184813039945 0.3005168760867346 0.17872119194180525 0.3364511483281566 0.9586684735604427 0.92483392707757 0.46513244563128575 0.9147167112234524 0.9887613466636402 0.15302589991914384 0.6606653531729252 0.12552235523141997 0.62122794670499 0.6862947790220193 0.6697077522603117 0.10270778606321906 0.9591546631143265 0.7940598709031489 0.7730655259167993 0.2318662845580619 0.6599508721490299 0.4571181010830728 0.2579024309797243 0.017044744949084256 0.8907525953551682 0.6080386370224274 0.4361422984538128 0.043384506273783874 0.6180844923132833 0.5768198285837006 0.46823680023122194 0.369592943407549 0.4670710926050494 0.44280322606272027 0.0034217503651401415 0.822572295622852 0.008354661376507533 0.40095031612392784 0.905417848625235 0.6671255486678704 0.03698510186183146 0.1928929103346455 0.6757957768427767 0.9655125289689168 0.8503921684994643 0.8269644550874939 0.10859628291420131 0.3760190127863269 0.3161429204404693 0.7256217216522479 0.21024087719123385 0.46408672860700473 0.31515188050057663 0.9241847655446255 0.5568898672358041 0.30308213847290044 0.9039305326395458 0.7643539245057683 0.2698584850412007 0.7647329801694948 0.4842033251076079 0.5166990585468377 0.37047002367863047 0.997405392896194 0.3941084144217837 0.610507206625151 0.6682535510369376 0.7451337743565474 0.35585035599711623 0.9019353383449583 0.41552370720606313 0.39378277473001067 0.62441676053265 0.5723274390101221 0.6319805230039561 0.5571101674017575 0.839640845474045 0.1383315643791655 0.7044406850013409 0.9861795868499833
47 27 17 15 8 46 35 24 22 10 9 28 38 29 23 47 36 33 42 22 45 28 24 50 42 28 22 22 17 27 35 40 5 43 18 17 45 22 25 29 26 45 44 23 8 18 41 37 24 12 16 38 32 21 13 18 21 27 36 21 30 30 45 25 42 19 30 12 33 41 22 26 49 29 28 20 7 48 13 50 14 20 7 42 9 27 49 50 38 44 45 15 26 32 42 30 25 38 8 46
0 8 8 6 1 2 7 6 9 7 2 3 5 1 1 1 8 1 1 7 5 9 2 3 7 7 6 4 8 5 8 8 5 7 1 3 1 3 3 6 8 7 6 5 1 3 8 2 6 3 7 1 3 5 8 5 2 6 2 8 3 5 2 3 1 7 2 3 8 1 9 5 8 1 9 1 4 9 7 8 7 2 2 5 8 2 8 8 5 6 5 3 9 6 4 5 7 4 2 2
8 0 5 3 3 3 4 7 5 3 1 4 2 6 9 9 4 2 1 4 5 9 1 4 4 2 4 2 4 6 6 5 6 8 4 1 5 6 3 8 5 8 3 7 2 1 7 3 9 8 2 8 2 5 6 8 9 8 9 7 5 8 2 4 3 1 2 6 6 8 4 5 8 3 5 6 8 6 9 3 9 7 8 7 5 1 1 1 2 1 8 2 1 6 7 9 6 8 4 3
8 5 0 3 4 7 1 9 8 2 8 2 6 5 7 5 8 5 7 3 5 7 6 8 2 9 8 5 8 5 1 5 8 3 8 9 1 5 3 7 9 4 3 2 4 4 3 6 5 4 4 4 2 3 5 1 2 2 4 2 5 2 1 5 1 2 4 7 7 9 9 3 3 2 6 8 4 4 2 8 9 4 4 5 3 3 6 5 2 1 2 3 2 5 8 3 7 7 4 4
6 3 3 0 8 1 9 8 9 6 3 1 9 1 9 3 9 7 9 7 4 5 4 7 8 1 6 7 6 4 2 8 1 9 3 5 6 3 7 6 2 6 7 4 5 8 9 3 7 4 3 1 6 6 9 9 4 6 8 4 1 4 3 9 6 5 9 9 3 9 2 5 2 4 8 2 9 6 3 3 1 1 8 2 4 5 4 7 6 6 6 3 8 5 7 8 8 6 8 9
1 3 4 8 0 1 2 8 8 6 5 7 3 7 1 5 5 4 2 7 7 4 6 4 4 1 8 8 8 1 7 3 3 1 8 6 9 8 6 6 1 1 3 3 4 1 5 7 6 3 3 6 2 7 2 1 5 3 6 9 3 8 1 1 6 3 4 5 1 4 1 4 6 7 6 4 8 2 9 6 6 8 5 8 7 2 9 6 3 7 2 5 8 6 5 2 1 7 5 2
2 3 7 1 1 0 4 5 5 2 2 5 4 8 2 4 1 6 7 7 5 3 6 4 3 3 3 9 6 9 2 4 2 3 5 9 1 8 5 6 7 1 1 7 7 4 6 2 5 5 4 7 9 7 9 1 9 4 4 1 9 9 6 8 2 2 9 6 1 6 7 5 6 3 3 5 9 1 4 7 4 6 8 4 8 1 2 9 3 9 5 1 8 6 9 6 1 1 1 9
7 4 1 9 2 4 0 4 6 1 7 7 4 8 8 3 2 6 9 6 8 8 1 5 3 7 3 3 4 2 2 5 8 8 1 1 6 6 9 4 9 9 4 2 4 5 6 9 6 2 2 2 1 8 6 7 5 2 1 6 4 8 6 6 4 8 4 4 2 7 4 8 9 5 4 3 3 4 4 3 6 2 8 6 3 4 9 5 1 3 5 7 6 1 5 8 2 5 5 7
6 7 9 8 8 5 4 0 1 9 7 3 6 7 6 4 8 4 7 5 3 5 8 3 3 5 4 8 7 5 8 2 3 9 5 4 1 4 5 7 1 4 7 9 2 6 2 9 1 6 6 6 3 1 7 7 3 8 3 9 7 3 7 6 5 3 8 6 3 9 3 5 3 2 2 7 3 9 4 3 9 9 7 7 4 4 1 3 5 4 8 4 3 4 3 8 8 9 5 1
