100
0.7040931882179688 0.016438875662379004 0.5213068701551478 0.41987261854497704 0.7353676065748076 0.31937150117505675 0.740665311562435 0.29554140311715493 0.7085076372104337 0.40402500563212895 0.04844737847122482 0.8062889522473693 0.8372297096710968 0.09131987632218208 0.6390689459572787 0.37368175741845155 0.9211651344269545 0.440984871888897 0.6678696826017977 0.455533181077604 0.7026919320978197 0.071696962110252 0.3957822454146187 0.5724646769789249 0.027888410768313054 0.952048384457728 0.8142537383095653 0.7532290003691289 0.12518520200361571 0.755033052846637 0.175598166623533 0.08460128260696498 0.1600242673718415 0.4363761240811581 0.5227043485594466 0.03233277425174319 0.46525764485683596 0.8176376155424387 0.7833537107600419 0.16324961378872493 0.5075888575199787 0.689764558473922 0.34495225355738746 0.8345548299708105 0.08008228200740009 0.4549343757184895 0.9014059642646605 0.8578282644661451 0.4724177175258586 0.29088709836642723 0.7393981719672541 0.648431729719941 0.21605028403786386 0.31281921964154336 0.9820508150750634 0.25708057633620973 0.8332340945205351 0.759648564949101 0.7988976957884021 0.6630229956371796 0.3803823935527787 0.47839754787886635 0.5479901481001491 0.14194704963143157 0.30223919779245134 0.13798216336121627 0.4987987241748445 0.16697649192230912 0.06695224331777638 0.18952104364585776 0.016294552007930285 0.3457060372915183 0.4204728597648274 0.8326280701760294 0.1499264395976707 0.5703654302907317 0.553133937130647 0.44566375813655323 0.1872165587638961 0.4071260748730856 0.8934644735804528 0.5609404788462866 0.13796017050070797 0.8074172156357593 0.2771556812442827 0.6446718218229124 0.8207151557117176 0.9748777623795933 0.9731317676465844 0.9482808048731073 0.04768618465825536 0.5813806721539512 0.04847427924338643 0.9519854382319074 0.8898679144217744 0.040474117067569426 0.22814203144209644 0.8468358527519627 0.23547799260793567 0.18389712596026808
10 21 23 10 44 31 32 41 25 43 5 32 46 32 23 10 14 39 9 26 15 22 20 12 16 30 6 22 6 33 27 49 38 32 14 44 47 17 22 31 27 18 10 37 35 7 44 45 21 32 21 48 21 15 42 18 12 49 49 47 25 32 9 15 47 50 5 34 34 29 26 8 45 47 17 32 9 10 21 8 45 15 38 47 28 44 47 46 33 13 39 14 17 34 44 45 31 24 26 38
0 8 1 8 6 9 9 6 8 4 8 8 3 8 4 2 5 4 9 8 5 8 2 9 4 5 7 1 8 2 9 2 6 5 7 1 1 9 2 3 9 4 7 5 5 2 3 2 4 5 3 2 6 7 1 4 7 7 5 8 1 7 7 1 5 7 2 8 5 4 8 7 1 4 9 1 5 1 4 1 1 1 9 8 8 4 7 7 1 5 1 7 3 2 1 1 9 9 9 4
8 0 3 1 7 4 5 1 3 8 2 5 1 4 4 3 8 8 1 5 7 7 2 6 5 7 3 5 5 9 7 6 1 6 8 3 4 6 8 7 9 8 1 5 5 1 1 4 3 6 1 2 5 3 8 1 5 7 4 9 8 9 9 1 1 7 9 3 5 9 3 4 6 9 2 2 3 9 6 4 5 8 9 2 5 1 7 2 4 9 6 1 4 5 8 7 3 3 4 8
1 3 0 6 1 2 4 3 8 5 9 5 9 4 1 2 6 4 3 7 8 1 1 4 4 9 1 6 5 3 1 6 9 8 7 4 2 6 3 8 8 6 5 7 8 8 5 8 5 9 3 1 7 1 1 7 9 8 4 9 1 6 1 1 3 5 9 5 7 7 9 8 2 2 4 4 3 6 5 1 9 9 6 5 9 8 3 4 2 7 2 3 7 3 7 8 4 3 7 4
8 1 6 0 6 9 8 9 7 3 5 4 3 9 4 3 2 5 6 4 5 6 3 6 9 2 5 4 6 5 8 4 1 6 6 6 7 1 1 1 2 1 5 9 7 1 6 3 4 2 2 7 6 3 8 6 6 1 6 2 2 3 7 6 3 6 3 3 8 6 5 1 9 7 5 5 7 7 1 5 7 4 2 8 4 3 6 6 8 3 6 4 9 6 9 4 4 9 9 7
6 7 1 6 0 8 9 4 4 1 3 1 7 2 2 6 7 8 4 4 1 8 9 2 8 9 4 3 8 9 3 9 4 7 6 3 3 3 9 2 8 6 8 1 8 5 1 5 2 6 9 3 9 6 3 7 6 5 1 3 1 8 9 8 1 1 4 2 3 9 5 7 9 2 2 9 5 2 7 3 2 7 8 6 5 9 1 3 7 9 8 4 4 3 7 1 3 2 8 7
9 4 2 9 8 0 9 5 9 3 9 9 1 7 3 6 6 1 2 1 4 2 6 8 3 9 7 9 7 8 7 5 3 8 2 7 6 8 9 6 1 5 2 9 1 9 6 2 5 8 5 3 8 3 6 2 5 6 1 1 1 2 8 3 1 4 4 1 5 7 9 4 5 8 2 6 9 6 2 2 4 5 9 5 3 6 1 7 3 3 8 1 7 1 5 9 2 9 8 8
9 5 4 8 9 9 0 1 9 8 9 6 4 2 4 5 2 2 1 9 5 6 6 7 8 1 1 1 4 6 6 9 9 4 9 3 6 1 6 7 1 4 5 2 2 2 5 4 2 2 1 1 8 8 2 3 8 9 5 3 8 6 8 4 1 3 6 5 1 5 8 7 4 5 4 4 5 1 6 1 4 1 5 5 7 2 8 5 3 4 1 4 2 5 4 5 4 6 1 7
6 1 3 9 4 5 1 0 3 2 1 8 4 7 9 1 4 3 7 5 1 9 9 1 8 3 8 1 3 7 5 7 4 7 4 5 1 8 9 5 1 4 7 8 9 2 3 9 3 8 2 6 5 2 3 8 5 7 7 2 5 1 2 7 5 6 8 2 9 4 2 3 8 9 4 1 4 5 6 5 8 5 1 5 1 6 6 4 8 7 5 1 4 9 6 1 5 8 6 9
