100
0.22111710449951227 0.9384593260985237 0.945330668685723 0.33410926953080955 0.20208960027389988 0.847389926912934 0.6796148119408215 0.8584572690606278 0.12289907699179248 0.36315696606343917 0.1286369033978173 0.39814978004159574 0.626148444545716 0.09840979961518903 0.9245179330036906 0.7799951304226691 0.06542852275688338 0.05712565407424708 0.5427954102048107 0.6509157476899324 0.8276030602470094 0.99569901886884 0.49280346255145246 0.13134775737446835 0.2844342957302566 0.7314784850032592 0.3792172351127203 0.795296622340515 0.9003978012662371 0.06704191563632422 0.637339285523074 0.6796468182987123 0.20470227842144684 0.8281180875013008 0.03013432543204564 0.10302191976880937 0.4124847431921055 0.9138463108082854 0.08176537080085478 0.6285602027035881 0.9464449239505529 0.8019706015908367 0.9118928638528958 0.6764879648348664 0.5602327949611058 0.1347259768558351 0.933924026695025 0.09508326287213509 0.9049085004377264 0.6600983944547724 0.941751231520697 0.5088983142593791 0.93278964554814 0.008704465622552227 0.41640289786346063 0.32154068309915784 0.8240121864664652 0.15703636664741527 0.809220958035168 0.1778931139545865 0.4036766466591678 0.010502991271110984 0.09408053783206827 0.9042566962529666 0.38165789217358403 0.7652643205333572 0.32287286663319814 0.3166890287476791 0.5470259270483628 0.8906551243360531 0.6617733349802565 0.11453282794753616 0.8363674034549065 0.23365303288054173 0.12813244533133317 0.05639429821442776 0.3437608323884582 0.2386103399059013 0.8479633302759275 0.2521468372481165 0.46778641960970035 0.7238878479257123 0.13211993938854494 0.6085116677024728 0.7229462728671642 0.6329428411343003 0.7461730319777677 0.6790950362658642 0.16627420953693062 0.31368335485888643 0.03226330697514368 0.6491745918642567 0.6397415465628246 0.33217734376990227 0.21583213931569545 0.07337322618291287 0.8044211900877246 0.14711462053606417 0.9242206559798565 0.001064115135551269
14 25 30 13 42 37 20 17 44 41 33 28 40 10 33 25 30 26 19 35 6 32 10 10 24 16 39 42 23 49 28 28 33 44 27 23 20 18 9 7 11 49 6 30 50 18 44 32 37 24 32 14 35 21 10 32 17 36 46 50 35 11 28 35 50 34 25 47 9 15 37 26 47 46 41 21 5 45 25 28 34 16 12 16 7 23 12 45 39 42 18 23 38 25 15 30 43 38 21 23
0 6 3 6 2 7 6 9 5 5 7 7 4 6 4 8 3 7 9 7 7 6 6 9 8 2 4 2 6 5 6 5 9 9 9 3 9 2 7 5 5 7 8 1 1 6 3 7 1 8 7 4 2 7 7 4 4 4 9 4 8 9 2 3 4 8 3 2 9 6 1 3 9 9 1 3 8 5 8 6 5 6 8 1 4 7 7 2 2 9 6 5 8 4 8 8 7 2 4 5
6 0 6 9 7 7 3 3 4 7 6 3 9 7 6 7 5 6 4 8 2 5 2 8 2 7 4 5 3 7 1 4 5 9 3 3 4 9 5 8 9 6 1 4 2 5 2 8 5 9 9 9 2 7 1 5 2 5 4 7 5 9 4 7 1 5 8 7 1 9 4 9 4 8 8 5 1 6 7 3 8 4 6 8 9 1 2 2 8 6 7 5 4 7 5 6 8 6 4 2
3 6 0 5 9 4 2 7 4 5 1 1 1 2 2 9 7 6 6 8 6 1 5 2 1 1 4 8 3 8 5 4 2 8 5 3 9 4 1 6 4 8 1 5 9 3 9 1 3 7 3 8 1 3 5 6 6 7 5 6 7 5 9 9 7 9 2 1 8 9 2 7 2 5 2 9 6 8 1 7 7 4 7 5 5 5 4 6 4 6 9 6 4 3 5 7 9 6 6 9
6 9 5 0 7 4 4 1 3 4 5 3 5 9 5 4 9 7 1 4 5 7 3 7 8 9 8 5 2 8 1 8 5 3 3 9 3 4 8 3 5 9 5 4 4 6 4 7 7 5 6 4 5 7 7 1 6 2 8 2 7 3 6 7 9 9 2 2 5 8 9 3 2 2 8 2 5 9 7 2 9 3 7 7 4 1 1 6 3 9 1 9 2 8 3 2 8 4 9 2
2 7 9 7 0 9 6 5 1 8 7 9 8 5 4 9 1 4 9 7 1 1 1 7 1 5 5 7 1 2 5 3 8 6 9 4 6 7 5 2 9 4 9 9 2 1 7 6 9 7 6 7 7 3 7 6 3 6 8 4 3 3 4 9 8 7 1 5 7 5 6 8 8 9 2 6 8 8 6 4 1 7 5 8 3 6 2 8 5 5 4 3 8 4 4 1 1 9 4 6
7 7 4 4 9 0 9 8 8 5 5 9 5 2 7 5 1 4 3 3 8 2 6 5 3 3 7 4 9 5 5 9 3 5 7 7 3 9 9 3 7 8 1 2 2 2 1 3 3 4 5 7 3 7 7 1 6 7 9 6 2 4 7 6 9 6 7 1 4 6 8 9 3 2 7 8 8 4 9 1 1 8 2 2 8 8 9 3 1 5 7 3 5 6 8 7 9 5 8 2
6 3 2 4 6 9 0 7 6 2 9 2 1 3 6 2 7 5 7 9 9 1 5 4 5 1 6 3 5 4 1 8 4 7 5 5 5 1 6 3 3 8 5 2 8 2 4 5 5 7 7 4 4 8 7 1 6 8 5 6 6 1 4 2 9 3 5 9 6 3 2 5 9 1 9 9 5 2 1 7 5 3 8 4 7 6 4 4 7 5 7 5 4 3 6 9 6 2 9 9
9 3 7 1 5 8 7 0 2 3 2 6 1 3 3 3 8 3 3 5 1 1 1 8 3 2 6 1 4 9 5 2 9 1 6 3 8 1 4 2 7 8 2 8 9 8 3 5 4 5 1 4 5 9 1 5 8 2 5 6 8 7 4 3 5 1 1 8 4 7 5 2 1 1 3 4 4 5 5 6 7 8 3 2 2 9 4 2 2 8 8 3 5 5 3 2 8 6 7 8
